//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 247008
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima7;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus13;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00247008;1;01/09/2011;1;4;16,9;15;10;1;1;1;;0;0,3;2;0;0;0;0;1,1;0;0;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;2,3;3;1;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/10/2011;1;7,8;54,2;21;23;1;1;1;;0;1;3;0;0;4;2;0,5;1;0,9;0;0;1;3,4;0,8;0;0,6;0;3;6,9;6,1;7,8;1,6;0;0,7;1,1;0,3;1,3;0;0,9;4;2,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/11/2011;1;9;72,7;15;19;1;1;1;;0;6,8;3,4;0;0;0;0,7;2,3;0;0,3;7,8;0,9;4;3;6,9;9;5,6;7;7;3,4;0;0;0;2;1,3;0,4;0;0;0;0;0,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/12/2011;1;5;26,4;27;18;1;1;1;;0;1,3;0;0;0;1,6;1,4;0,9;0,3;1;2;0;0;1;3;0;0;0,6;0,3;1;4;0;0;0;1;0,9;0,2;5;0;0;0;0,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/01/2012;1;12,6;109,8;16;29;1;1;1;;0;0,5;3,1;0,2;0;2,5;0,9;2,7;1,5;4,3;0,9;0,3;6;3,2;0,9;5;12,6;0,8;3,7;2,3;6,1;0,9;10,1;9,7;9,3;3;0,9;4,3;11,3;0;2,2;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/02/2012;1;30,5;348,8;15;26;3;3;3;;0;0;0;9;0,9;0,8;2,5;4,1;12,3;20,9;10,1;0;12,6;15,8;20,9;30,5;10;15,1;25;10,1;12,6;10,1;20,9;15,1;10,3;17,1;15,7;10;20,9;15,5;;;1;1;1;1;1;1;1;1;3;3;1;1;1;3;3;3;1;1;3;1;3;3;1;3;1;1;3;3;1;0;0;
00247008;1;01/03/2012;1;60,8;515,4;10;26;3;3;3;;0;19,8;10,2;12,9;10,1;7;9;30,5;20,7;40,2;60,8;20,1;12,9;9,2;23,8;34,2;23;16,2;0;0;35,4;39,6;24,2;15,8;10;0;0;9,5;0;7;10,2;3,1;1;1;1;1;1;1;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/04/2012;1;20,3;338,4;18;30;1;1;1;;0;10;9,2;16,9;19,3;10;12,6;20;15,8;9,4;8,8;7,9;9,1;7,5;3,2;5,5;15,8;19,1;20,3;15,6;13;15,2;12,3;10;9,5;7;6,9;7,4;6,7;6,3;8,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/05/2012;1;18,7;277,1;17;29;1;1;1;;0;0,1;16,5;10;9,2;9,5;13,7;15,5;8,8;9,3;5,1;0;0;12;10;17,2;15,3;18,7;17,5;8,9;4;6,6;9,1;9,7;2,1;2;2,8;13,1;8,2;9,5;7,9;4,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/06/2012;1;22,3;176,5;5;29;1;1;1;;0;4,2;8;10;9;22,3;4,9;7,7;0,1;4,3;2,5;4,5;7,3;0;0,9;4,2;9,9;5,2;7,4;8,5;6,4;3,9;7,1;4,8;10,6;2,5;1;3,5;5,7;2,1;8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/07/2012;1;9,1;25;7;14;1;1;1;;0;0,1;2,5;0,3;2,1;0,2;0,4;9,1;0;0;1,2;0;0;1,5;0;1,7;0;2,4;1,6;0;0;0;0;0;0;1,8;0;0;0;0;0,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/08/2012;1;0;0;1;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/09/2012;1;0;0;1;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/10/2012;1;5,9;35;19;18;1;1;1;;0;0;0;0;0;1,6;1,4;0,9;0,3;2;0;0;0;0;0;0,4;4;1;2,5;5,9;0;1,4;2;1,6;0;0,6;0;5;3;0,9;0,5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/11/2012;1;154,5;168,8;30;7;3;3;3;;0;0;0;0;0;0;0;0;0;2,5;3;5,2;0;1;0;0;0,1;2,5;0;0;0;0;0;0;0;0;0;0;0;0;154,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0;
00247008;1;01/12/2012;1;10,7;67,3;4;9;1;1;1;;0;0;0;0;10,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,2;3,1;5,3;6,4;8,5;10,5;9,1;6,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/01/2013;1;51,8;585,4;14;26;1;1;1;;0;31,8;23,9;18,1;21,8;15,6;19,1;12,2;9,7;13,3;16;9,9;22,1;37,5;51,8;41,4;44,2;35;15,3;17,5;10,2;19,7;5,6;21,3;30,7;23,2;18,5;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/02/2013;1;96,4;665,2;3;27;1;1;1;;0;0;69,7;96,4;7,3;54;91;85;17,8;19;15,3;10,5;17,6;25,9;8,4;6,3;7,5;9,8;10,1;8,9;11,2;9,5;5,8;15,6;18,3;19,7;10,5;8,3;5,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00247008;1;01/03/2013;1;;;;;0;0;0;;0;7,9;10,5;13,1;15,6;9,5;11,3;13,9;8,7;5,4;7,3;3,9;8,1;4,3;6,8;5,2;0;0;4,1;3,8;5,9;3,7;2,5;2,9;3,1;2,5;4,1;5,6;3,9;2,7;4,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/04/2013;1;15,6;253,8;25;29;1;1;1;;0;0;2,9;1,5;3,2;2,8;4,1;2,3;1,8;9,6;10,5;12,2;15,1;11,9;13,4;7,3;5,9;6,2;9,5;8,3;10,5;12,6;7,8;10,1;13,2;15,6;14,5;10,1;12,3;9,7;8,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/05/2013;1;17,9;255,2;3;26;1;1;1;;0;10,5;15,7;17,9;13,6;11,8;9,4;8,5;8,3;9,2;7,1;10,3;15,7;13,6;11,5;12,9;9,1;9,3;8,9;8,6;7,8;7,2;6,3;6,8;5,9;5,8;3,5;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/07/2013;1;5,2;29,7;1;12;1;1;1;;0;5,2;3,1;2,5;0;0;0;0;2,9;3,8;1,7;0;0;0;0;0;0;0;0;1,5;2;1,9;1,6;0;0;0;0;0;0;0;1,4;2,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/08/2013;1;2,8;43,2;28;24;1;1;1;;0;1,8;1,5;1,3;1,6;1,2;1;0;0;0;0;0;0;0;1,9;1,6;1,8;1,2;1,1;1;2,1;2,6;2,5;2,7;1,9;1,8;1,4;1,2;2,8;2,3;2,7;2,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/09/2013;1;1,9;11,6;7;8;1;1;1;;0;0;1,5;1,3;1,2;0;0;1,9;1,7;0;0;1,1;1,4;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/10/2013;1;1,5;2,8;30;2;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;1,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/11/2013;1;2,6;38,2;8;20;1;1;1;;0;1,8;1,6;2,5;2,1;2;2,5;2,3;2,6;2;2,2;2,4;2;1,9;1,7;0;1,8;1,3;1,5;0;0;0;0;1,1;1;1,9;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/12/2013;1;11;36,7;19;18;1;1;1;;0;0;0;0;0;0;1,2;1,5;1,8;1;0;1,9;1,7;1,3;1,5;1,6;1,9;1,2;1,8;11;1,4;1,5;1,7;1,6;1,1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/01/2014;1;6,5;51,1;11;21;1;1;1;;0;0;0;1;1,3;4;0;0;0;4;5,3;6,5;4,9;2,8;1,5;0;0;0;0;0;1,3;1,8;1,6;2;2,5;2,3;1,9;1,2;1,1;1,4;1,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/02/2014;1;5,5;108,3;15;28;1;1;1;;0;1,8;1,6;2,9;3,1;3,6;3,2;3;3,5;3,8;3,4;4,1;4,6;4,9;5,1;5,5;5,1;5;4,8;4,5;4,7;4,9;4,6;4;3,8;3,5;3,1;3,2;3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00247008;1;01/03/2014;1;3,6;56,8;28;28;1;1;1;;0;2,1;2;1,8;1,5;1,7;1,6;1,9;1,9;1,9;1,3;1,8;1,5;1,1;0;1,9;0;0;1,8;2,5;2,7;2,5;2,1;2;1,8;1,6;1,3;2,8;3,6;2,9;2,7;2,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/01/1995;1;63,2;159,1;11;23;1;2;0;2593,8;2;15,7;0;0;2,7;38,1;21,7;0;32,3;7,6;38,9;63,2;5,1;0;15,1;0;4,1;12,9;5,7;2,9;0;15,7;11,3;0;2,6;11,8;5,1;32;3,9;6,9;31;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/02/1995;1;70;595,8;8;23;1;1;0;2593,8;2;4,6;31,6;5,1;57,4;9,2;0;7,9;70;47,8;43;50,4;31;21,1;6,3;0;4,6;22,8;10,1;20,9;0;15,1;18,7;43,7;44;4,5;0;0;26;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00247008;2;01/03/1995;1;37,7;414,3;24;23;1;1;0;2593,8;2;1;4,2;26,1;7,2;11,3;0;14;35,7;3,9;12,7;0;0;0;13,9;15,2;0;29,4;0;12,1;30,7;0;28;15,3;37,7;0;12,2;7,1;32,3;34;25,7;4,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/04/1995;1;140,7;473,8;10;28;1;1;0;2593,8;2;8,6;0;35,8;0,7;7;18,7;7,5;6,5;1,9;140,7;0;6,2;11,3;14,3;0,5;4,5;41,4;26,7;0,2;5,7;12,7;21,1;6,2;6,5;27;1,6;26,9;4,9;15,2;13,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/05/1995;1;80,6;446,2;21;23;1;1;0;2593,8;2;4,6;4,2;11,9;29,1;34,4;9,7;12,5;25,4;2,6;9,1;0;0;0;0;0;13,7;1,2;11,3;44;0;80,6;11,1;11;0;0,8;0;15,4;8;47,3;39,6;18,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/06/1995;1;54,4;78,5;10;7;1;1;0;2593,8;2;6;0;0;0;0;0;0;0;0;54,4;0;0;0;1,8;0;0;0;1,5;0;2,9;0;4,8;0;0;0;0;0;7,1;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/07/1995;1;13,9;59,9;19;11;1;1;0;2593,8;2;0;7,8;3,7;3,2;3,4;0;0;0;1,2;11;0;0;0;0;0;1,2;2,8;0;13,9;1,3;0;0;0;0;0;0;10,4;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/08/1995;1;21,6;57,7;15;7;1;1;0;2593,8;2;0;0;8,8;5,6;0;0;11,7;0;0;0;0;0;0;0;21,6;7,1;1,8;0;0;0;0;0;0;0;0;0;1,1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/09/1995;1;25,5;45,8;17;3;1;1;0;2593,8;2;0;0;0;0;0;0;0;0;0;0;0;5,9;0;0;0;0;25,5;0;0;0;0;0;0;0;0;14,4;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/10/1995;1;57,8;99,9;20;8;1;1;0;2593,8;2;0;0;3,8;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;3,3;57,8;0;2,6;0;0;0;0;0,9;0;0;5;24,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/11/1995;1;12,3;24,9;18;6;1;1;0;2593,8;2;0;0;0;0;0;1;0;0;1,6;0;0;0;0;0;0;0;0;12,3;1,4;0;0;0;0;0;0;1,6;0;0;0;7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/12/1995;1;26,6;137,9;11;8;1;1;0;2593,8;2;0;0;0;0;17,4;0;0;0;0;0;26,6;0;0;12,3;0;0;0;0;0;0;0;26;9,1;0;0;0;0;19,5;16,6;0;10,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/01/1996;1;69,8;339,3;4;17;1;1;0;2768,7;1;0;0;32,7;69,8;0;3,5;0;3,7;0;0;24,3;17,5;43,7;3,3;0;0,8;0;16,5;14,1;0;9,3;0;1,3;58,7;0;24,4;0;8,9;6,8;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/02/1996;1;84,2;308,7;19;22;1;1;0;2768,7;1;6,1;7,9;0;0;16,4;4,6;8,9;8,6;0;2,7;2,8;0;0;0,4;4,9;12,1;32,6;7,8;84,2;3,6;11,3;46,7;0;4,1;0;8,4;1,9;31,8;0,9;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00247008;2;01/03/1996;1;140;544,2;22;25;1;1;0;2768,7;1;36,1;9,1;5,9;35,7;16,5;3,8;5,3;0;0;0;22,1;15,3;11,9;2,1;35,3;26,1;32,1;16,2;0,6;70,5;6,2;140;0;2,4;6,8;3;28,2;0;0;2,3;10,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/04/1996;1;146,2;671,5;13;18;1;1;0;2768,7;1;33,9;0;0;11,4;4,4;0;21,1;20,2;39,2;0;0;15,4;146,2;0;0;27,1;29,4;33,6;24,3;35,6;0;0;18,3;6;0;141,3;0;61,6;0;2,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/05/1996;1;48,8;365,9;27;20;1;1;0;2768,7;1;2,6;41,7;0,2;46,3;39,6;21,7;24,3;16,3;0;19,3;26,9;0;12,1;0;0;0;1,1;0;11;0;7,6;0;0;2,8;0;1,5;48,8;4,6;0;9;28,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/06/1996;1;24,8;55,4;20;8;1;1;0;2768,7;1;0;18,3;0;3,8;0;2,1;0;0;0;1,1;0;0;0;0;0;0;0;0;0;24,8;2;0;0;2,7;0;0,6;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/07/1996;1;16,4;43,6;1;9;1;1;0;2768,7;1;16,4;2,1;0;0;0;0;0;0;0;0;0;2,9;0;3,1;2,1;5,6;0;0;0;0;0;7,9;0;1,5;0;0;0;0;0;0;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/08/1996;1;26,5;97,7;21;12;1;1;0;2768,7;1;0;0;0;0;4,1;0,8;0;0,8;0;9,6;0;0;0;14,3;10,9;0;0;16,1;0,6;0;26,5;0;5,2;0;0;0,7;0;0;0;8,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/09/1996;1;10,4;62;19;11;1;1;0;2768,7;1;1,8;0;0;0;7,4;0;0;0;1,8;8,8;0;0;0;0;10,2;0;0;0;10,4;0,3;0;0;0;2,6;0,3;0;8,1;10,3;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/10/1996;1;18,4;46,6;8;8;1;1;0;2768,7;1;0;1,4;13,2;0;0;0;1,6;18,4;0;0;0;0,8;0;0;0;0;0;0;0;0;3,7;0;0;0;0;0;1,8;0;0;0;5,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/11/1996;1;41,9;76;13;9;1;1;0;2768,7;1;1,3;0;0,6;0;0;0;3,7;0;0;0;0;0;41,9;5,5;0,4;0;0;0;0;0;0;7,5;0;4,5;0;0;0;0;0;10,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/12/1996;1;109,3;157,8;12;14;1;1;0;2768,7;1;0;8,2;0;0;0;0;2,9;0;6,3;9,1;0;109,3;0;1,6;0;0;3,1;0,2;0;4,1;0;0,9;0;10,7;0;0;0;0,2;0,5;0,7;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/01/1997;1;75,5;310,5;15;25;1;1;0;1865,7;1;22,2;2,8;10,2;2,5;1,1;27,1;0,2;6,2;0,8;0;1,5;8,6;6,7;19,2;75,5;9,2;0;2,1;0;2,8;0;0,9;0,4;9,8;1,2;11,6;10,8;0;0;3,5;73,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/02/1997;1;23,1;169,1;15;22;1;1;0;1865,7;1;7,4;16,6;2,8;4,4;0;7,6;6,6;12,6;22,3;6,6;0;13,3;2,3;14,3;23,1;2,3;0;0;1,3;2,2;1,5;1,6;10,5;0;0,5;0;3,1;6,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00247008;2;01/03/1997;1;62,6;380;17;23;1;1;0;1865,7;1;6,2;0;59,6;0;10,5;1,2;0;1,1;9,1;0;10,6;0;10,8;1,8;31,2;8,2;62,6;0;21,6;0,5;0,9;7,6;0;4,4;32,9;0;33,5;47,2;3,2;9,8;5,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/04/1997;1;56,3;346,3;13;22;1;1;0;1865,7;1;2,9;3,2;9,9;0;9,8;4,7;6,7;6,5;40,4;16,9;2,6;31,9;56,3;6,3;0;0,8;0;0;4,6;0;0;0,2;14,5;0;51,4;42,6;0;10,7;19,5;3,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/05/1997;1;53,1;266,6;13;19;1;1;0;1865,7;1;6,1;20,8;15,6;10,8;16,5;13,4;1,7;8,1;26,3;0;0;5,1;53,1;0;1,3;4,8;23,1;0;0;0;5,1;0;0;0;4,3;7,3;7,1;36,1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/06/1997;1;8,1;18,8;28;5;1;1;0;1865,7;1;0;0;0;1,2;0;0;0;0;0;0;0;7,1;0,1;0;0;0;0;0;0;0;0;0;2,3;0;0;0;0;8,1;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/07/1997;1;37,7;45,7;3;5;1;1;0;1865,7;1;0;0;37,7;0;0;0;0;0;1,1;0;0;0;0;0;4,2;0,5;0;0;0;0;2,2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/08/1997;1;22,6;70,3;10;7;1;1;0;1865,7;1;0;0;0;13,3;0;0;0;0;12,6;22,6;11,2;7,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;2,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/09/1997;1;1,2;2,4;8;3;1;1;0;1865,7;1;0;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;1,1;0;0;0,1;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/10/1997;1;9,1;13;21;3;1;1;0;1865,7;1;0;0;0;0;0;0;0;2,1;0;0;0;0;0;0;0;0;0;0;0;0;9,1;1,8;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/11/1997;1;34,5;132,7;22;8;1;1;0;1865,7;1;0;0;0;3,8;0;0;0;16,9;21,5;0;0;0;0;21,1;0;0;28,2;0;5,9;0;0;34,5;0;0;0,8;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;2;01/12/1997;1;28,4;110,3;23;13;1;1;0;1865,7;1;0;0;1,8;0;0;0;0;0;0;0;0;6,8;0;0;0;2,4;15,3;8,8;11,8;21,4;0;0;28,4;2,8;1,1;0;1,2;2,4;0;6,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/01/1998;1;71,4;460,8;17;24;1;1;0;;0;5,2;3,4;0;26,8;0;0;0;45,5;26,5;66,5;6,5;1,5;0;22,2;2,1;3,1;71,4;10,1;12,8;13,3;5,6;13,6;33,3;1,6;44,2;4,5;14,5;0;0;4,4;22,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;2;01/02/1998;1;27,6;139,1;20;16;1;1;0;;0;5,6;11,8;0;8,2;0;0;0;0;7,4;0;0;1,7;0;0;4,2;0;6,7;4,8;6,7;27,6;5,1;11,3;0;0;8,2;1,6;13,1;15,1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
